url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/jackapoos-ready-now-/1507856103,1507856103,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£499,"Harlow, Essex",Cockapoo,Mixed Litter,3 months,Now,Yes,No,No,Yes,No,Yes,Johnny,3 days ago,Our beautiful jack Russel bruisey has had a mixed litter of 5 puppies they are ready now for there forever home puppies are flead and wormed to date £399
https://www.gumtree.com/p/dogs/jackeussel/1508580162,1508580162,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£600,"Chesham, Buckinghamshire",Jack Russell,Male,4 months,Now,Yes,Yes,No,Yes,No,Yes,Baily,6 days ago,"Beautiful Jack Russell Terrier puppy available 🐾 This adorable Jack Russell puppy is full of personality, confidence, and charm. Raised in a loving home environment, they are playful, intelligent, and very affectionate. Jack Russells are known for their loyalty and energy, making them perfect companions for active families or individuals."
https://www.gumtree.com/p/dogs/jackie-bichon-puppies-for-sale/1508701363,1508701363,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£420,"Limavady, County Londonderry",Bichon Frise,Mixed Litter,6 weeks,in 3 weeks,Yes,Yes,No,Yes,No,Yes,Agnieszka,3 days ago,Six jack russel x bichon frise mix puppies for sale three boys and three girls adorable and energetic puppies will be vaccinated before collection mum and dad pictured above
https://www.gumtree.com/p/dogs/jackshaunds/1507963418,1507963418,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,Merthyr Tydfil,Jug,Mixed Litter,4 weeks,in 4 weeks,Yes,Yes,No,Yes,No,No,Jennifer,23 days ago,Beautiful jackshaunds for sale born on 21 December ready on the 15 February 2026
https://www.gumtree.com/p/dogs/japanese-akita-/1508709615,1508709615,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Blyth, Northumberland",Japanese Akita Inu,Female,20 months,Now,Yes,Yes,No,Yes,No,Yes,Marc,3 days ago,"Kanuke is a pedigree 18 months old, big and strong Japanese Akita Inu bitch good with kids to adults. She gets on with other dogs. It’s breaking my heart having to part with her and my other dogs through no fault of their own. The asking price is £500 ovno. If your willing to pay a sensible price then your willing to look after properly."
https://www.gumtree.com/p/dogs/japanese-akita-inu-rkc-registered/1507298694,1507298694,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,000","Harwich, Essex",Japanese Akita Inu,Mixed Litter,6 weeks,in 3 weeks,Yes,Yes,Yes,Yes,No,Yes,Kuratora,1 week ago,"🌸 Adorable Japanese Akita Inu Puppies Available 🌸 Registered with the Royal Kennel Club (RKC) We are proud to offer a beautiful, responsibly bred litter of Japanese Akita Inu puppies, lovingly raised in our family home environment. From birth, puppies are nurtured to become confident, calm, and well-adjusted companions — ready to transition smoothly into their new families. 🐾 Puppy Details ✔️ RKC registered with a 5-generation pedigree ✔️ Microchipped, vaccinated, dewormed & vet checked ✔️ 5 weeks free insurance included ✔️ Ready for loving homes from 8 weeks of age ✔️ Full lifetime support provided ✨ None of the pups available if you have a dream to become owner of one of these brindle stars please contact me to join waiting list. 🐶 Home-Raised & Carefully Prepared Our puppies are raised as part of the family and benefit from a structured socialisation and habituation program, including: Daily exposure to household sounds (TV, vacuum, kitchen noises, visitors) Gentle introduction to new experiences and environments Daily handling from birth to build confidence, trust, and resilience Early foundation work to support calm behavior and adaptability This careful start helps ensure puppies are emotionally stable, confident, and ready for their new homes. 🐕 About the Parents 💜Both parents are show champions 💜Fully health tested 💜Live together in the same family home 💜Friendly, loyal, intelligent, and affectionate 💜Proven family pets, excellent with children 💜Parents can be seen together, offering complete transparency and peace of mind. ❤️ About the Breed – Japanese Akita Inu Japanese Akita Inu are known for being: 💜Intelligent and adaptable 💜Loyal, loving, and deeply devoted 💜Calm, dignified, and family-oriented 💜Wonderful companions when raised correctly If you’ve seen Hachi: A Dog's Tale, you’ll understand the extraordinary loyalty and emotional connection this breed is famous for. 📌 Important Information This is our only RKC-registered litter currently available All puppies are responsibly bred and officially registered A waiting list for next year’s litter is now open We stand behind our dogs and breeding program 100% 🌐 Visit our website to learn more — our reputation, ethics, and commitment speak for themselves. 📩 Serious enquiries only, please. This puppy is truly something special — 100% worth it — and waiting for the perfect forever home. 🐾 Contact us today to reserve or to join our future waiting list."
https://www.gumtree.com/p/dogs/japanese-akita-puppies-/1508333890,1508333890,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,850","Leeds, West Yorkshire",Japanese Akita Inu,Mixed Litter,8 weeks,in 1 week,Yes,Yes,No,Yes,No,Yes,Kitaa,12 days ago,Adorable pure white Japanese Akita puppies looking for loving permanent homes. The mother has participated in shows and competitions. The puppies are healthy and well-socialized raised in a caring environment. Some have striking blue eyes. They will be fully vaccinated microchipped and DWKC registered before going to their new homes. 3 puppies are just left. Seeking responsible owners who are knowledgeable about the breed and able to provide plenty of love and attention. Japanese Akitas are known for being loyal intelligent and affectionate. They make excellent companions and can be protective of their families. They are also great with children when properly raised. Born on November 22nd the puppies will be ready for their new homes at 8 weeks old around January 22nd. Mother Is pure white Japanese Akita Inu Father Is Pure White Japanese Akita Will all be DWKC registered before leaving come with a Contract and a bag of quality food to get you started and toy with mum’s scent If you’re interested or need more information please get in touch. Serious inquiries only please.
https://www.gumtree.com/p/dogs/japanese-shiba-inus-/1507969825,1507969825,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,100","Houghton Le Spring, Tyne and Wear",Japanese Shiba Inu,Mixed Litter,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,Shelley,1 week ago,"We are delighted to offer our beautiful japanese Shiba babies. Our puppies will be ready to go to their new loving homes from 8 weeks of age they are born on the 26th of November. Mum is our beautiful KC reg girl she has been an excellent mum who has the best temperament, she has done an amazing job with her puppies. This is Sashas second litter Dad is a fin example of this breed, hes full heath tested KC reg, he also has an amazing temperament. Health is one of our highest priorities. Both parents are fully tested with excellent results: HD A, Patella 0/0, Eyes clear, GM1 & GM2 free. This ensures a strong foundation for every puppy in the litter. Our puppies will leaving us: ● Vaccinated ● Microchipped ● KC registered ● Learning puppy pad training ● Full contract ● Flead Wormed up to date every 2 weeks on (Drontal Syrup) ● A copy of mum and dad's KC papers ● Fully heath checked by our own vet This beautiful litter are being raised in a loving, clean home our babies will be used to everyday household noises with our two young children. They make a wonderful companion for an individual, couple, or family who can offer them loads of attention, stimulation, and lots of love. Message for more photos, videos, or to arrange a meet-and-greet. 2300- Kc registered 2100- non Kc registered"
https://www.gumtree.com/p/dogs/jimmy-looking-for-a-forever-home-/1508071360,1508071360,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£50,"North Shields, Tyne and Wear",Irish Terrier,Male,8 years,Now,Yes,No,No,No,No,No,R,3 days ago,"Hi, my elderly mother has been very ill whilst visiting home abroad and unfortuntly suffered life aultering ilness so will now be staying on The Philipines for the forseable future. About Jimmy Hes been a support dog for my adult sister with autism for the last 8 years. Jimmy is a loving and caring dog and a huge part of the family. He loves his walks and enjoys adult company. He would be happy in a home with no children or other dogs. We have brought our children to visit so he has been around them but he gets grumpy and prefers adult company. He has been known to growl at younger children (being honest) and although has gotten on with other dogs i believe he would be most happy and suited to maybe a single person or a couple. Maybe someone retired who would like a little walking companion. He is a sweet, afrectionate and happy boy. He loves the beach. He is 9 years old otherwise healthy with no medical issues. Hes been with our family for 8 years living with my mother and sister in north sheilds. We are very sad to be saying goodbye. We are trying our best to find the most loving forever home for him and also to find his human match to live out his days and enjoy life. As a family unfortuatly we coukd not keep him as we have two year old twins and two other children under 7 (mad house!) Plus a recue labrador of our own and that would be very stressful for jimmy. He is currently in Durham homed with a foster family but they have other dogs ans children and he isnt as happy or suited to thier family so we said we would take him back and hopefully find the right home. We are happy to discuss any questions you may have. Ralph and Amy"
https://www.gumtree.com/p/dogs/kc-champion-blood-line-staffies-/1508537855,1508537855,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,000","Dudley, West Midlands",Staffordshire Bull Terrier,Mixed Litter,5 weeks,in 3 weeks,Yes,Yes,Yes,Yes,No,Yes,Alicia,7 days ago,"6 blue kc champion puppies, 4 bitches 2 dogs mom n dad am our family pets mom is granddaughter of blue bronson . Dad comes from a multi champion back ground polish , they will come micro chipped and with the kc registration , both mom and dad can be seen ! For more information please ask can show proof of back ground on each dame an sire thank you"
https://www.gumtree.com/p/dogs/kc-chow-chow-pups-ready-now-/1508597522,1508597522,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,000","Lesmahagow, South Lanarkshire",Chow Chow,Male,9 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,John,2 days ago,"We are delighted to show off or little chow chow pups ready for there new families, we have two blue girls and two fawn boys blue muzzle remaining, if you can offer a forever home please call for a viewing or call regarding any questions. Pups come First vaccine ✅ Kc papers Microchip Wormed to date Food Any advice with future help with the pup ."
https://www.gumtree.com/p/dogs/kc-english-bulldog-puppies/1508611836,1508611836,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£3,000","Blackburn, West Lothian",English Bulldog,Mixed Litter,6 weeks,in 2 weeks,Yes,Yes,Yes,Yes,No,Yes,T . Duncan,5 days ago,"Amazing litter of 4th generation Kennel Club registered English bulldogs 🐶🐾 💙Boy £2800(RESERVED) 💙Merle Boy £2800 (RESERVED) 🩷Merle Girl £3000 These adorable furbabies have some of the best bloodlines around UK & America : 🩸🦍👌🏻 Shrinkabulls Rarebullies(IMP USA) 🇺🇸 Cesar The Geezer D Silva(IMP USA) 🇺🇸 Epicbullyz Ultimatbullz(IMP USA) 🇺🇸 Dezinerbullz Planetbulls Custombullys Emerald Bullies Bentlybulls Honourabull Imensebulls Rainbowbulls(IMP USA) 🇺🇸 Mother and father pic 1 and 2 are both family pets and can been seen on viewing 👀💪🏻🥰 Mothers parents (pic 3-4) Show dogs 🏅 All have been dewormed at 2wks, 5wks and will be done again at 8wks old They will be vaccinated, microchipped and health checked before they leave for their forever homes 💉🏡 Kc papers ready 📃 5wks free pet insurance included 🐾 Puppy Starter Pack Included: Pet fabric spray Blanket Puppy training pads Bowls Wipes Lead & Collar Collar tag 🐾 Toys (teether,rope&soft toy) Poop dispenser with poop bags Large comfort teddy Bag of puppy food Genuine inquiries only please. No last price Only loving homes for these babies 🥰🏡 Non refundable deposit required to secure pup £400 💷 For any more information just give me a message Thank you 🙂"
https://www.gumtree.com/p/dogs/kc-health-tested-dna-cleared-puppies-/1508402536,1508402536,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,250","Lisnaskea, County Fermanagh",Bernese Mountain Dog,Mixed Litter,8 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Gerri,6 days ago,"Stunning litter of extensive health checked Bernese Mountain Dog puppies ready for their forever homes. These puppies all have excellent markings and boast the stunning tricolor coat (brown, black, and white) complete with swiss cross. Well socialised and raised with children, the pups have an affectionate loving temperament. They all have their own little personalities and are all full of fun. Mom is our much loved family pet she's a real delight to be around so confident and eager to please an excellent example of this stunning breed both parents are dna tested and fully scored . Puppies are vaccinated microchipped and wormed to date fully health checked and ready to go today good homes is a must thanks."
https://www.gumtree.com/p/dogs/kc-miniature-dachshund-puppies-ready-now/1507950107,1507950107,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£750,"Norwich, Norfolk",Miniature Dachshund,Mixed Litter,10 weeks,Now,Yes,Yes,Yes,Yes,No,No,Becky,12 days ago,"Just 1 gorgeous little girl left now - black and tan. Mum is our family pet, KC registered chocolate and tan mini, Dad is KC registered black and cream mini, both parents are pra clear. Puppies have been vet checked, microchipped, had their first vaccination and have been wormed regularly. Puppies have been weaned onto quality Orijen puppy food to give them the best start. Puppies will be KC registered and come with 5 weeks KC insurance, a blanket with Mum's scent and some Orijen puppy food. Viewings available today. Please contact me with any questions, or if you would like more photos. Many thanks. 🐾"
https://www.gumtree.com/p/dogs/kc-reg-champion-american-akita-puppies-ready/1412895908,1412895908,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,500","Moseley, West Midlands",Akita,Mixed Litter,10 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Aay,2 days ago,"I have last few American Akita puppies available looking for their forever homes. Both Parents are from impeccable pedigrees, Champion Redwitch Shizaru Champion Ruthdale Centurion Gladiators Bloodlines. Puppies are socialised and well accustomed to their surroundings, full of character bubbly very confident. They are KC Registered and are Endorsed. Please take this in consideration that they will be full of energy. Please no photo/video collectors, photos will be most up to date. Any more information required please don't hesitate to contact me No under 21's. Thank you."
https://www.gumtree.com/p/dogs/kc-reg-english-bulldogs-3-girls-available-/1508227253,1508227253,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£3,000","Wandsworth, London",English Bulldog,Mixed Litter,9 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,M,3 days ago,"Here I have for sale 4 beautiful naturally conceived and birthed no ai no c sec kc registered English bulldog pups 3 girls lilac tri full suits available, they have been raised in a family home with dogs cats and children well socialised and confident puppy’s they are kc registered mum and dad can be seen ( dad doesn’t live here but can be arranged or pics sent ) mum is athletic and doesn’t have breathing problems she plays for hours very healthy pups they are ready to leave from 10th January puppy’s are £3000 ono deposits are non refundable and boy is sold only 3 female available"
https://www.gumtree.com/p/dogs/kc-reg-female-for-sale-/1508649854,1508649854,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Bangor, County Down",Chihuahua,Female,4 years,Now,Yes,Yes,Yes,No,No,Yes,Tara,4 days ago,"4.5 year old female KC reg long haired chihuahua for sale. Unfortunately need to rehome as she does not get on with my other dog, that is unfortunately bullying her. She is such a pleasant disposition. Has been around young children Housetrained Previously had 1 litter of beautiful puppies."
https://www.gumtree.com/p/dogs/kc-reg-health-tested-doberman-pups-/1508578149,1508578149,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,300","Winsford, Cheshire",Dobermann,Female,9 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,oliver,3 days ago,"2 Black and Tan girls available 💎 Exceptional Doberman Puppies 💎 From an experienced breeder of over 23 years, these puppies represent generations of carefully selected bloodlines known for their excellent temperaments and outstanding health. 🖤 Parents: • Both VWD clear • Father: Hip & elbow scored, DCM 1 & 2 clear • Mother: DCM 1 & 2 clear 🐾 Puppies are being lavishly reared in a calm, loving home, ensuring confident, well-balanced temperaments. They will be: • Weaned onto Royal Canin • Wormed & microchipped • Receive first vaccination • Kennel Club registered A rare opportunity to own a truly exceptional Doberman puppy with impeccable lineage and care behind every step of their upbringing. 📍 Based in Cheshire 📩 Enquiries welcome — responsible, loving homes only."
https://www.gumtree.com/p/dogs/kc-reg-health-tested-male-labrador/1508566479,1508566479,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£100,"Wisbech, Cambridgeshire",Labrador Retriever,Male,12 years,Now,Yes,No,Yes,No,No,No,Dusan,6 days ago,"Male Labrador retriever (Biscuit coloured) (born 2014) Is KC Registered and fully health tested. But I have placed endorsements on his paperwork and although you may see them if you wish. He will NOT be going to his new home with them. We want him to go to a loving PET home. He is a friendly dog once he gets to know you, but is very shy around strangers. From a puppy he refused to walk on a lead. We have no idea why. We tried walking him with some of our other dogs, tried plying him with treats whilst on walks – but it was so stressful for him we stopped trying. He has never been socialised with children or cats – and I would think an adult home - perhaps an older couple with a sizeable garden would be best for him. He is clean inside the house and not destructive, and likes treats. He is a real carb fiend. His favourites are pasta, bread and chips. Yes we know its naughty but he loves them. He doesn’t like rice though. He has always been a lean Labrador – and drops weight quickly. He is a lovely dog – and is being re-homed through no fault of his own."
https://www.gumtree.com/p/dogs/kc-reg-labrador-puppies/1508538179,1508538179,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Shiremoor, Tyne and Wear",Labrador Retriever,Mixed Litter,5 weeks,in 3 weeks,Yes,Yes,Yes,Yes,No,Yes,Kim,7 days ago,*4 puppies left* 4 chocolate 5 silver labrador puppies available for their forever homes 4 males 5 females Both parents clear of all hereditary diseases Fantastic temperaments raised in a family home All puppies will be KC registered Microchipped Had 1st vaccination Vet health checked They will come with puppy pack on leaving Pups will be ready to leave from the 7th of February 26 £250 deposit secures puppy.
https://www.gumtree.com/p/dogs/kc-reg-miniature-long-haired-dachshund-puppies-/1506178137,1506178137,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,500","Torquay, Devon",Miniature Dachshund,Mixed Litter,10 weeks,Now,Yes,Yes,Yes,No,No,Yes,Jo,1 week ago,"Our beautiful litter of KC miniature long haired dachshund puppies are stunning. We have 3 beautiful Black & Cream boys ready for their new forever homes now! They are microchipped, wormed, insured, flea treated and very well socialised in our busy home. They will come with puppy pack and contract, scent blanket, Royal Canin food bundle, a bag full of puppy goodies and a lifetime of support from us. Including access to our online private ‘Chidax Owners’ facebook page where i regularly share updates, videos, photos and useful info. We are 5 Star Council Licensed Breeders & still work to the high standards of the KC Assured Scheme of which we were a member even though the KC have stopped the scheme"
https://www.gumtree.com/p/dogs/kc-reg-platinum-female-for-sale/1508120279,1508120279,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£700,"Greenwich, London",French Bulldog,Female,5 months,Now,Yes,Yes,Yes,Yes,No,Yes,luke,4 days ago,"Platinum Female Puppy – 15 week Old for sale Stunning platinum female puppy, 15 week old and the last of her litter. She is very well-behaved, a chill kind of puppy with a lovely temperament toilet trained, lead trained, wormed & flead, Raised in a home environment with kids and she used to everyday household and outside noises. ✔ Vaccinated ✔ Microchipped delivery or collection can be arranged dm now serious enquiry’s only :)"
https://www.gumtree.com/p/dogs/kc-reg-pomeranian-/1508650654,1508650654,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,800","Dungiven, County Londonderry",Pomeranian,Male,3 months,Now,Yes,Yes,Yes,Yes,No,Yes,marty,4 days ago,Male pom pup Kc registered Fully vaccinated Wormed D'flead Vet checked RING AFTER 6PM TEXTS WILL NOT BE ANSWERED Can arrange transport as far as Scotland for extra cost
https://www.gumtree.com/p/dogs/kc-reg-very-small-whippets/1508618755,1508618755,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£950,"Cheadle, Manchester",Whippet,Male,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,K,3 days ago,"Introducing 3 gorgeous blue fawn boys looking for their forever homes. These boys will be very small as their mum is only 16.5 inches tts and weighs 10kg and dad who is just under 18 tts and weighs 9.5kg. So these pups will be very small lightweight adults. The pups are brought up in a family home so will experience all the usual household noises including making friends with other K9 family members. They are wormed with Panacar at 2, 5, 8 weeks and will leave with their first injection, vet checked, and microchipped. They will be KC registered so will also come with full paperwork, 4 weeks free KC insurance, and a puppy pack with food, toys, pads, and blanket etc. You are more than welcome to arrange a visit to view the pups with mum and dad. I can also do virtual viewings if that helps too. Any questions feel free to contact me. I am always available to help even after the pups leave. I am still in contact with families from previous litters so come with good references. Thank you for taking time to view my ad."
https://www.gumtree.com/p/dogs/kc-registered-blue-staffies-/1508558690,1508558690,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,250","Northam, Devon",Staffordshire Bull Terrier,Female,7 weeks,in 2 weeks,Yes,Yes,Yes,Yes,No,Yes,Hannah,6 days ago,"🐾 Last ONE GIRL LEFT: Elite Blue Staffords (Bullscaff Bloodlines) 🐾 We are proud to present a truly exceptional litter of 6 chunky, healthy Blue Staffordshire Bull Terriers. These pups have shown incredible consistency in size and health throughout their first 5 weeks and represent the very best of the breed. 🏆 World-Class Pedigree This litter combines some of the most sought-after Blue lines in the UK: Sire: The world-renowned Pharaon (Bullscaff). Dam: A direct Piro (Bullscaff) daughter. KC Registered: Full paperwork provided. Health First: Both parents are fully health screened (L-2HGA & HC-HSF4 clear), ensuring the best start for your new family member. ✨ Availability Due to high demand, we now have only 2 beautiful girls remaining for their forever homes. 🏠 Home Raised & Socialized These puppies are being raised in the heart of our home. They are: Brought up around children and other dogs. Well-handled, confident, and ""chunky"" examples of the breed. Accustomed to the sights and sounds of a busy household. 📦 Each Puppy Comes With: KC Registration papers First vaccinations & microchip Full vet health check Puppy pack to get you started"
https://www.gumtree.com/p/dogs/kc-registered-cocker-spaniel-puppies-/1506528157,1506528157,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,250","Highworth, Wiltshire",Cocker Spaniel,Mixed Litter,3 months,Now,Yes,Yes,Yes,Yes,No,Yes,Riley John,27 days ago,"Stunning FTC KC Registered working Cocker Spaniel Puppies – Ready for Their Forever Homes! We are delighted to offer a outstanding litter of beautiful working type cocker spaniel puppies, they come from fantastic working lines full of FTC from grandparents to great parents all being genetically clear, ensuring the best start for these puppies, their is 2 black females, 1 golden female, 2 golden males and 4 black males. These puppies are KC registered, ensuring they come from a high-quality pedigree with excellent lineage. Their mother KENTWONE CLAUDIA is a friendly and energetic working cocker spaniel with a love for the outdoors. She’s always happiest when splashing around in the water and enjoys swimming whenever she gets the chance. She has a playful and gentle nature, making her an excellent role model for her puppies. Each puppy will be: Vaccinated – Up to date with their first set of vaccinations De-wormed – Regularly treated to ensure optimal health Health-checked – Thoroughly examined by a vet for peace of mind Microchipped – Registered for safety and identification Socialized – Raised in a loving family environment with exposure to different sights, sounds, and experiences We take great pride in raising well-rounded puppies that will make wonderful companions. Growing up in our family home,l with kids, cats and other dogs. Both parents have loving temperaments. We are happy to provide ongoing advice and support to new owners. KENSESQUI HASTILY (Father) is an outstanding chocolate KC registered boy with a beautiful and kind nature, he is a fantastic stamp of a working type cocker spaniel KENTWONE CLAUDIA (Dam) DNA - AMS Hereditary Clear DNA - FN Hereditary Clear DNA - prcd-PRA Hereditary Clear ROWSTON RAGE (Dams Father) DNA - AMS Clear DNA - FN Clear DNA - prcd-PRA Clear BVA/KC Elbow Dysplasia Left score: 0 Right score: 0 Total score: 0 BVA/KC Hip Dysplasia Left score: 5 Right score: 7 Total score: 12 BVA/KC/ISDS Eye Scheme Unaffected PLA Grade: 1 PLA Grade: 0 LINDELWA COSMOS OF LEEGLEN (Dams Mother) DNA - AMS Clear DNA - FN Clear DNA - prcd-PRA Clear BVA/KC Elbow Dysplasia Left score: 0 Right score: 0 Total score: 0 BVA/KC Hip Dysplasia Left score: 2 Right score: 3 Total score: 5 For more details or to arrange a viewing, please get in touch! Serious inquiries only, please."
https://www.gumtree.com/p/dogs/kc-registered-cocker-spaniel-puppies-1-black-boy-left-£1350-/1508068993,1508068993,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,500","Airdrie, North Lanarkshire",Cocker Spaniel,Mixed Litter,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,Peita-Anne,6 days ago,"✨ Stunning KC Registered Cocker Spaniel Puppies – UPDATE, just 1 Boy remaining! ✨ Ready to leave from 24th January 2026. Our beautiful girl Daisy and handsome dad Badger, both KC registered, have blessed us with an absolutely stunning litter of 5 cocker spaniel puppies. 1 black boy left and searching for his forever homes. These pups are being raised in our loving family home, surrounded by everyday household noise and handled daily by both adults and our three children. They are already confident, well-socialised little characters who are thriving with plenty of love, attention and proper care. 🐶 AVAILABLE PUPPIES: • One black with white chest boy (blue collar) 🧬 Parents & Health Both parents are KC Registered with exceptional temperaments. Dad is impressive with a wonderfully obedient nature, is incredibly eager to please, and has all the traits you’d expect from a true working dog — focus, intelligence, and a reliable temperament. Despite his drive and ability, he is also gentle, affectionate and has a truly lovely temperament. Mum is currently our much–loved family pet. She is very obedient, quick to learn and eager to please. She has a sweet, loyal nature and is well and truly our pampered princess in the home. Both parents are fully health tested and hereditary clear for all relevant conditions, as were their parents. This gives complete peace of mind regarding the long-term health of your new puppy. 🐾 Each Puppy Will Leave With: ✔ Full Health Check ✔ Microchip ✔ KC Registration ✔ 1st Vaccination ✔ Puppy Food ✔ Worming Treatment Up-to-Date ✔ Flea Treatment Up-to-Date ✔ Puppy Contract & Receipt 📸 Updates & Viewings For those travelling from further away, I am more than happy to provide regular puppy updates, including: • Photos • Videos • FaceTime calls • Progress reports Viewings are welcome for serious enquiries. 💷 Holding Your Puppy A £300 non-refundable deposit is required to secure your chosen puppy, with a full contract/receipt provided."
https://www.gumtree.com/p/dogs/kc-registered-fluffy-french-bulldog-puppies-/1508212195,1508212195,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,500","Dunmurry, Belfast",French Bulldog,Mixed Litter,9 weeks,Now,Yes,No,Yes,No,No,Yes,sean,15 days ago,"KC registered fluffy French Bulldog puppies in Belfast. Hand-reared, very affectionate, microchipped and from a health-tested sire. Absolutely stunning fluffy French Bulldog puppies available to the very best homes. These puppies were lovingly hand-reared after the tragic loss of their mother during birth, making them extremely affectionate, confident, and people-focused. 🐶 Available Puppies: 1 White Male – Fluffy 3 Lilac & Tan Females – Fluffy ✨ Raised in a caring home environment ✨ Excellent temperaments ✨ Microchipped ✨ Well socialised and used to handling ✨ Rare colours with beautiful fluffy coats Health & care: • KC registered • Raised with exceptional care • Father is DNA health tested and clear on a 4-panel screen These puppies have had exceptional care from day one and will make amazing family companions. 💷 Price: £1500 📍 Location: Belfast Ready for there new home Genuine enquiries only. Message for further details, photos, or to arrange a viewing"
https://www.gumtree.com/p/dogs/kc-registered-fox-red-labrador-puppies-available-now/1507878016,1507878016,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,250",Stirling,Labrador Retriever,Mixed Litter,4 months,Now,Yes,Yes,Yes,Yes,No,Yes,Jen,5 days ago,"🐾 Fox Red Labrador Puppies – KC Registered 🐾 ✨ Ready for Their Forever Homes ✨ We have 6 gorgeous fox red Labrador puppies available — all from excellent lines and KC registered. 🧡 Puppy details: • 15 weeks old • Fully vaccinated (including second vaccination) • Microchipped • Health-checked • Raised in a loving family home • Well socialised, confident and playful • Mum is a beautiful yellow Labrador, dad is a stunning fox red Labrador (viewings welcome) These puppies are ready now to join their forever families. Price: £1,250 ono Loving homes only, please. These pups are absolute treasures! 🐶✨"
https://www.gumtree.com/p/dogs/kc-registered-french-bull-dog-puppies-/1508079770,1508079770,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Rotherham, South Yorkshire",French Bulldog,Female,8 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Nicole,5 days ago,"READY TO LEAVE 2 KC REG female French bull dog puppies All female all had first jab ,microchipped flead wormed and kc registered From a family home not a breeder Black and white £900 Brown and tan £1000"
